kernel,shape_str,config_str,median_latency_s,p95_latency_s,total_energy_j,energy_per_call_j,mean_watts
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 3, maxnreg: None",0.022267762999945262,0.02232899369980714,220.56588895780692,1.4704392597187128,66.15999545454545
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 4, maxnreg: None",0.022272939999766095,0.02237205570002061,222.06002789004435,1.480400185933629,66.28031603773584
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 2, maxnreg: None",0.0020329715000571014,0.007243283850198158,25.82882354805645,0.17219215698704302,68.47952631578947
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 3, maxnreg: None",0.0020805984997878113,0.0030127164999612425,21.476668301830287,0.14317778867886857,65.09933333333333
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 4, maxnreg: None",0.0020614465001926874,0.002129523400049038,18.295710721246195,0.12197140480830797,61.45711111111112
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 2, maxnreg: None",0.0009636105000936368,0.0010428539999111307,10.219075457580226,0.06812716971720151,71.31469999999999
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 3, maxnreg: None",0.0009663284999987809,0.0010473397000623664,8.372340735498474,0.05581560490332316,57.864
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 4, maxnreg: None",0.0009765560000687401,0.001019585399922107,7.63047767186087,0.05086985114573914,54.644999999999996
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 2, maxnreg: None",0.0010539854997659859,0.001111566850181589,8.783734937062633,0.05855823291375088,56.315545454545465
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 3, maxnreg: None",0.0010547029999088409,0.0011060279497314696,10.901554073971969,0.07267702715981313,68.41236363636364
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 4, maxnreg: None",0.0010442395000609395,0.0010970280500941954,11.369675620211607,0.07579783746807739,74.12781818181818
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 2, maxnreg: None",0.0017804364999847166,0.0018200879497726418,16.285225452269355,0.1085681696817957,62.53470588235295
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 3, maxnreg: None",0.0017788395002753532,0.001821907499925146,15.314481723058092,0.10209654482038728,60.3401111111111
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 4, maxnreg: None",0.0017762570000741107,0.0018096517000003587,19.19562907148129,0.12797086047654194,70.46084210526317
